Id,IsDeleted,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,SortOrder,Name,NamespacePrefix,Label,Description,StartUrl,MobileStartUrl,LogoUrl,IconUrl,InfoUrl,IsUsingAdminAuthorization,MobilePlatform,MobileMinOsVer,MobileDeviceType,IsRegisteredDeviceOnly,MobileAppVer,MobileAppInstalledDate,MobileAppInstalledVersion,MobileAppBinaryId,MobileAppInstallUrl,CanvasEnabled,CanvasReferenceId,CanvasUrl,CanvasAccessMethod,CanvasSelectedLocations,CanvasOptions,Type,ApplicationId,UserSortOrder,IsVisible,IsAccessible
0DSdM000001UIqQWAW,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,1,Platform,standard,Platform,The fundamental Lightning Platform,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004AcbO,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/SalesforcePlatform/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/SalesforcePlatform/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbOQAS,,True,False
0DSdM000001UIqRWAW,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,2,Sales,standard,Sales,The world's most popular sales force automation (SFA) solution,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004AcbD,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/SalesCloud/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/SalesCloud/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbDQAS,,True,True
0DSdM000001UIqSWAW,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,3,Service,standard,Service,"Manage customer service with accounts, contacts, cases, and more",https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004AcbP,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/ServiceCloud/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/ServiceCloud/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbPQAS,,True,True
0DSdM000001UIqTWAW,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,4,Marketing,standard,Marketing CRM Classic,Track sales and marketing efforts with CRM objects.,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004AcbQ,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/MarketingCloud/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/MarketingCloud/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbQQAS,,True,True
0DSdM000001UIqUWAW,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,5,ServiceConsole,standard,Sample Console,(Salesforce Classic) Lets agents work with multiple records on one screen,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/console?tsid=02udM000004AcbR,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/ServiceCloud/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/ServiceCloud/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbRQAS,,True,False
0DSdM000001UIqYWAW,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,9,AppLauncher,standard,App Launcher,App Launcher tabs,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/app/mgmt/applauncher/appLauncher.apexp?tsid=02udM000004AcbV,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/AppLauncher/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/AppLauncher/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbVQAS,,True,True
0DSdM000001UIqZWAW,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,10,Community,standard,Community,Salesforce CRM Communities,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004AcbC,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/Community/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/Community/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbCQAS,,True,True
0DSdM000001UIqaWAG,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,11,Sites,standard,Site.com,"Build pixel-perfect, data-rich websites using the drag-and-drop Site.com application, and manage content and published sites.",https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004AcbW,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/app/00DdM0000078k5r/02udM000004AcbWQAS,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/Sites/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbWQAS,,True,True
0DSdM000001UIqbWAG,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,12,Chatter,standard,Salesforce Chatter,"The Salesforce Chatter social network, including profiles and feeds",https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004AcbX,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Standard/feed/logo.svg,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/Chatter/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbXQAS,,True,True
0DSdM000001UIqgWAG,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,17,Content,standard,Content,Salesforce CRM Content,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004Acbc,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Standard/file/logo.svg,,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbcQAC,,True,True
0DSdM000001UIqhWAG,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,18,Insights,standard,Analytics Studio,Build CRM Analytics dashboards and apps,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/analytics/home?tsid=02udM000004Acbd,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/Wave/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/Wave/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbdQAC,,True,False
0DSdM000001UIqiWAG,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WWvKQAW,1720590630000,21,LightningSales,standard,Sales,"Manage your sales process with accounts, leads, opportunities, and more",https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004Acbe,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/SalesCloud/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/SalesCloud/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbeQAC,,True,True
0DSdM000001UIqjWAG,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,22,LightningSalesConsole,standard,Sales Console,(Lightning Experience) Lets sales reps work with multiple records on one screen,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004Acbf,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/LightningSalesConsole/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/LightningSalesConsole/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbfQAC,,True,True
0DSdM000001UIqkWAG,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,23,LightningService,standard,Service Console,(Lightning Experience) Lets support agents work with multiple records across customer service channels on one screen,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004Acbg,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/LightningService/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/LightningService/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbgQAC,,True,True
0DSdM000001UIqlWAG,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,24,LightningInstrumentation,standard,Lightning Usage App,View Adoption and Usage Metrics for Lightning Experience,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004Acbh,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/LightningInstrumentation/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/LightningInstrumentation/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbhQAC,,True,True
0DSdM000001UIq9WAG,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,25,SalesforceCMS,standard,Digital Experiences,Manage content and media for all of your sites.,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004AcbF,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/SalesforceCMS/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/SalesforceCMS/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbFQAS,,True,True
0DSdM000001UIqJWAW,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,36,AllTabSet,standard,All Tabs,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004AcbH,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/img/seasonLogos/Summer_24_275x55.gif,,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbHQAS,,True,True
0DSdM000001UIqOWAW,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,41,DataManager,standard,Data Manager,"Use Data Manager to view limits, monitor usage, and manage recipes.",https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004AcbM,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/Sonic/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/Sonic/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbMQAS,,True,False
0DSdM000001UIqmWAG,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,43,LightningBolt,standard,Bolt Solutions,Discover and manage business solutions designed for your industry.,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004Acbi,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/LightningBolt/logo.png,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/Salesforce/LightningBolt/icon.png,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbiQAC,,True,True
0DSdM000001UIqFWAW,False,1720590630000,005dM000004WWvKQAW,1720590630000,005dM000004WWvKQAW,1720590630000,32,Salesforce_Touch,sf_com_apps,Salesforce Touch,"Salesforce Touch is Salesforce, optimized for mobile touchscreen devices. Use it for real-time access to your Salesforce data, in a layout thatâ€™s designed for working on the go.",,,https://login.salesforce.com/img/touch/oauth_logo.png,,https://www.salesforce.com,False,,,,False,,,,,,False,09HdM000000eSAY,,,,,ConnectedApplication,0H4dM000002HnPqSAK,,True,False
0DSdM000001UIqHWAW,False,1720590630000,005dM000004WWvKQAW,1720590630000,005dM000004WWvKQAW,1720590630000,34,Workbench,sf_com_apps,Workbench,"Workbench is a powerful, web-based suite of tools designed for administrators and developers to interact with Salesforce.com organizations via the Force.com APIs.",,,https://workbench.developerforce.com/static-unversioned/images/oauthlogo.png?v=1,,,False,,,,False,,,,,,False,09HdM000000eSAa,,,,,ConnectedApplication,0H4dM000002HnPsSAK,,True,False
0DSdM000001UIqEWAW,False,1720590630000,005dM000004WWvKQAW,1720590630000,005dM000004WWvKQAW,1720590630000,31,Salesforce_Mobile_Dashboards,sf_com_apps,Salesforce Mobile Dashboards,The Salesforce.com Analytics Mobile application lets you access Analytics data on your iPad. Use it to search and view your dashboards.,,,https://login.salesforce.com/img/analytics/oauth/analyticsmobile_oauth_logo.png,,https://www.salesforce.com/mobile/apps,False,,,,False,,,,,,False,09HdM000000eSAX,,,,,ConnectedApplication,0H4dM000002HnPpSAK,,True,False
0DSdM000001UIqGWAW,False,1720590630000,005dM000004WWvKQAW,1720590630000,005dM000004WWvKQAW,1720590630000,33,Salesforce_for_Outlook,sf_com_apps,Salesforce for Outlook,"A powerful Outlook integration application that lets you add emails to Salesforce in a single click and sync your contacts, events, and tasks seamlessly in the background.",,,https://login.salesforce.com/img/chatter/outlook_oauth_logo.png,,https://www.salesforce.com,False,,,,False,,,,,,False,09HdM000000eSAZ,,,,,ConnectedApplication,0H4dM000002HnPrSAK,,True,False
0DSdM000001UIqBWAW,False,1720590630000,005dM000004WWvKQAW,1720590630000,005dM000004WWvKQAW,1720590630000,28,Dataloader_Partner,sf_com_apps,Dataloader Partner,The Data Loader is an easy to use graphical tool that helps you to get your data into Salesforce objects.,,,https://s3.amazonaws.com/dfc-wiki/en/images/9/9d/Data_loader.png,,http://wiki.developerforce.com/page/Data_Loader,False,,,,False,,,,,,False,09HdM000000eSAU,,,,,ConnectedApplication,0H4dM000002HnPmSAK,,True,False
0DSdM000001naJVWAY,False,1721714101000,005dM000004WE3FQAW,1721714101000,005dM000004WE3FQAW,1721714101000,46,Suggestion_Box,,Suggestion Box,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004z53h,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/logos/app/00DdM0000078k5r/02udM000004z53hQAA,,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004z53hQAA,,True,True
0DSdM000001UIqAWAW,False,1720590630000,005dM000004WWvKQAW,1720590630000,005dM000004WWvKQAW,1720590630000,27,Dataloader_Bulk,sf_com_apps,Dataloader Bulk,The Data Loader is an easy to use graphical tool that helps you to get your data into Salesforce objects.,,,https://s3.amazonaws.com/dfc-wiki/en/images/9/9d/Data_loader.png,,http://wiki.developerforce.com/page/Data_Loader,False,,,,False,,,,,,False,09HdM000000eSAT,,,,,ConnectedApplication,0H4dM000002HnPlSAK,,True,False
0DSdM000001UIqCWAW,False,1720590630000,005dM000004WWvKQAW,1720590630000,005dM000004WWvKQAW,1720590630000,29,Forcecom_IDE,sf_com_apps,Force.com IDE,"The Force.com IDE is a powerful client application for creating, modifying, testing and deploying Force.com applications based on the Eclipse platform.",,,https://sf-com-apps-dev-ed--c.na1.content.force.com/servlet/servlet.ImageServer?id=01530000002tSEI&oid=00D30000001bWFG&lastMod=1375984335000,,http://wiki.developerforce.com/page/Force.com_IDE,False,,,,False,,,,,,False,09HdM000000eSAV,,,,,ConnectedApplication,0H4dM000002HnPnSAK,,True,False
0DSdM000001UIqMWAW,False,1720590630000,005dM000004WE3FQAW,1720590630000,005dM000004WE3FQAW,1720590630000,39,Playground_Starter,trlhdtips,Playground Starter,Get started with your Trailhead Playground.,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004AcbK,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/file-asset/trlhdtips__thflogo?v=1,,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004AcbKQAS,,True,True
0DSdM000001UKyPWAW,False,1720591805000,005dM000004WE3FQAW,1720591810000,005dM000004WE3FQAW,1720591810000,44,Dreamhouse,,Dreamhouse,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004B2vR,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/file-asset/dreamhouselogosquare?v=1,,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004B2vRQAS,,True,True
0DSdM000001UIqDWAW,False,1720590630000,005dM000004WWvKQAW,1720590630000,005dM000004WWvKQAW,1720590630000,30,Forcecom_Migration_Tool,sf_com_apps,Ant Migration Tool,The Force.com Migration Tool is a Java/Ant-based command-line utility for moving metadata between a local directory and a Salesforce organization.,,,https://sf-com-apps-dev-ed--c.na1.content.force.com/servlet/servlet.ImageServer?id=01530000002tSEI&oid=00D30000001bWFG&lastMod=1375984335000,,http://wiki.developerforce.com/page/Migration_Tool_Guide,False,,,,False,,,,,,False,09HdM000000eSAW,,,,,ConnectedApplication,0H4dM000002HnPoSAK,,True,False
0DSdM000001WRu9WAG,False,1720681458000,005dM000004WE3FQAW,1720681458000,005dM000004WE3FQAW,1720681458000,45,Rahul,,Energy Consultations,Track energy audits and product recommendations.,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000004H7HJ,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/file-asset/energy?v=1,,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000004H7HJQA0,,True,True
0DSdM000001v44jWAA,False,1722322116000,005dM000004WE3FQAW,1722322116000,005dM000004WE3FQAW,1722322116000,47,DreamhouseProject,,Dreamhouse,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.my.salesforce.com/home/home.jsp?tsid=02udM000005GJrp,,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/file-asset/dreamhouselogo?v=1,,,True,,,,False,,,,,,False,,,,,,TabSet,02udM000005GJrpQAG,,True,True
